id,status,notification,division_id,sportshall_id,planned_at,planned_orig_at,season_id,delayed_request,delayed_status,delayed_prop_at,delayed_prop_count,team1_id,team2_id,score1,score2,score3,score4,forfeit,forfeit_at,created_at,updated_at
96937,0,0,788,339,2025-02-04 22:00:00,,2024,0,0,,0,1204,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96938,0,0,788,644,2025-02-04 22:00:00,,2024,0,0,,0,2156,1917,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96939,0,0,788,323,2025-02-07 21:00:00,,2024,0,0,,0,2154,1123,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96940,0,0,788,331,2025-02-07 22:00:00,,2024,0,0,,0,2155,1715,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96941,0,0,788,330,2025-02-09 19:00:00,,2024,0,0,,0,1655,2157,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96942,0,0,788,339,2025-02-11 22:00:00,,2024,0,0,,0,1204,1384,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96943,0,0,788,334,2025-02-15 21:00:00,,2024,0,0,,0,1919,2155,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96944,0,0,788,334,2025-02-15 22:00:00,,2024,0,0,,0,1715,2157,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96945,0,0,788,609,2025-02-16 18:00:00,,2024,0,0,,0,1123,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96946,0,0,788,330,2025-02-16 19:00:00,,2024,0,0,,0,1655,1384,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96947,0,0,788,787,2025-02-17 21:00:00,,2024,0,0,,0,1917,2156,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96948,0,0,788,323,2025-02-21 21:00:00,,2024,0,0,,0,2154,1204,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96949,0,0,788,331,2025-02-21 22:00:00,,2024,0,0,,0,2155,1905,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96950,0,0,788,644,2025-02-24 21:00:00,,2024,0,0,,0,1591,1123,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96951,0,0,788,644,2025-02-26 20:00:00,,2024,0,0,,0,2157,1919,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96952,0,0,788,334,2025-03-01 22:00:00,,2024,0,0,,0,1715,1384,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96953,0,0,788,787,2025-03-03 21:00:00,,2024,0,0,,0,1917,2157,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96954,0,0,788,644,2025-03-03 22:00:00,,2024,0,0,,0,1905,1204,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96955,0,0,788,644,2025-03-04 22:00:00,,2024,0,0,,0,2156,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96956,0,0,788,331,2025-03-07 22:00:00,,2024,0,0,,0,2155,1919,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96957,0,0,788,609,2025-03-08 21:00:00,,2024,0,0,,0,1123,1715,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96958,0,0,788,644,2025-03-10 21:00:00,,2024,0,0,,0,1591,2154,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96959,0,0,788,644,2025-03-14 21:00:00,,2024,0,0,,0,1384,1123,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96960,0,0,788,334,2025-03-15 21:00:00,,2024,0,0,,0,1919,1905,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96961,0,0,788,334,2025-03-15 22:00:00,,2024,0,0,,0,1715,1917,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96962,0,0,788,330,2025-03-16 19:00:00,,2024,0,0,,0,1655,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96963,0,0,788,339,2025-03-18 22:00:00,,2024,0,0,,0,1204,2157,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96964,0,0,788,644,2025-03-18 22:00:00,,2024,0,0,,0,2156,2155,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96965,0,0,788,323,2025-03-21 21:00:00,,2024,0,0,,0,2154,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96966,0,0,788,644,2025-03-24 21:00:00,,2024,0,0,,0,1591,1905,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96967,0,0,788,644,2025-03-26 20:00:00,,2024,0,0,,0,2157,1917,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96968,0,0,788,644,2025-03-28 21:00:00,,2024,0,0,,0,1384,1204,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96969,0,0,788,331,2025-03-28 22:00:00,,2024,0,0,,0,2155,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96970,0,0,788,334,2025-03-29 21:00:00,,2024,0,0,,0,1919,1123,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96971,0,0,788,787,2025-03-31 21:00:00,,2024,0,0,,0,1917,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96972,0,0,788,644,2025-03-31 22:00:00,,2024,0,0,,0,1905,1715,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96973,0,0,788,644,2025-04-01 22:00:00,,2024,0,0,,0,2156,2154,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96974,0,0,788,609,2025-04-04 21:00:00,,2024,0,0,,0,1123,1384,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96975,0,0,788,644,2025-04-07 21:00:00,,2024,0,0,,0,1591,2155,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96976,0,0,788,339,2025-04-08 22:00:00,,2024,0,0,,0,1204,1905,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96977,0,0,788,644,2025-04-09 20:00:00,,2024,0,0,,0,2157,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96978,0,0,788,644,2025-04-11 21:00:00,,2024,0,0,,0,1384,1919,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96979,0,0,788,334,2025-04-12 22:00:00,,2024,0,0,,0,1715,1123,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96980,0,0,788,644,2025-04-14 22:00:00,,2024,0,0,,0,1905,1917,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96981,0,0,788,339,2025-04-15 22:00:00,,2024,0,0,,0,1204,2155,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96982,0,0,788,644,2025-04-15 22:00:00,,2024,0,0,,0,2156,1919,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96983,0,0,788,323,2025-04-18 21:00:00,,2024,0,0,,0,2154,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96984,0,0,788,330,2025-04-20 19:00:00,,2024,0,0,,0,1655,1905,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96985,0,0,788,644,2025-04-23 20:00:00,,2024,0,0,,0,2157,1715,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96986,0,0,788,331,2025-04-25 22:00:00,,2024,0,0,,0,2155,1204,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96987,0,0,788,334,2025-04-26 21:00:00,,2024,0,0,,0,1919,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96988,0,0,788,609,2025-04-26 21:00:00,,2024,0,0,,0,1123,1655,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96989,0,0,788,787,2025-04-28 21:00:00,,2024,0,0,,0,1917,2154,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96990,0,0,788,644,2025-04-28 22:00:00,,2024,0,0,,0,1905,1384,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96991,0,0,788,323,2025-05-02 21:00:00,,2024,0,0,,0,2154,2157,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96992,0,0,788,339,2025-05-06 22:00:00,,2024,0,0,,0,1204,1919,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96993,0,0,788,334,2025-05-10 22:00:00,,2024,0,0,,0,1715,1591,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96994,0,0,788,609,2025-05-13 21:00:00,,2024,0,0,,0,1123,1917,0,0,0,0,0,,2024-08-17 14:25:35,2024-08-17 14:25:35
96995,3,1,789,644,2024-09-10 21:00:00,,2024,0,0,,0,1922,964,12,6,0,0,0,,2024-08-17 14:25:35,2024-09-11 12:49:01
96996,3,1,789,593,2024-09-13 22:00:00,,2024,0,0,,0,2159,1595,0,4,0,0,0,,2024-08-17 14:25:35,2024-09-15 22:03:32
96997,3,1,789,324,2024-09-14 18:00:00,,2024,0,0,,0,2160,2158,4,7,0,0,0,,2024-08-17 14:25:35,2024-09-15 04:24:21
96998,3,1,789,593,2024-11-02 18:00:00,2024-09-14 18:00:00,2024,0,0,,0,1907,2161,6,5,0,0,0,,2024-08-17 14:25:35,2024-11-02 21:21:55
96999,3,1,789,330,2024-09-14 20:00:00,,2024,0,0,,0,1924,1709,4,7,0,0,0,,2024-08-17 14:25:35,2024-09-14 21:59:16
97000,3,1,789,644,2024-10-18 20:00:00,2024-09-18 20:00:00,2024,0,0,,0,2161,1922,8,3,0,0,0,,2024-08-17 14:25:35,2024-10-20 17:40:47
97001,3,1,789,689,2024-09-19 21:00:00,,2024,0,0,,0,1692,1595,1,2,0,0,0,,2024-08-17 14:25:35,2024-09-19 23:23:55
97002,3,1,789,335,2024-09-27 22:00:00,2024-09-20 20:00:00,2024,0,0,,0,961,1924,4,4,0,0,0,,2024-08-17 14:25:35,2024-09-27 23:42:22
97003,3,1,789,330,2024-09-23 22:00:00,,2024,0,0,,0,1709,1907,4,8,0,0,0,,2024-08-17 14:25:35,2024-09-24 13:34:18
97004,3,1,789,644,2024-09-24 21:00:00,,2024,0,0,,0,1922,2159,8,5,0,0,0,,2024-08-17 14:25:35,2024-09-25 18:08:25
97005,0,0,789,689,2024-09-26 21:00:00,2024-09-26 21:00:00,2024,2,7,,0,1595,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-09-24 22:00:43
97006,3,1,789,330,2024-10-20 18:00:00,2024-09-28 18:00:00,2024,0,0,,0,2160,1709,6,1,0,0,0,,2024-08-17 14:25:36,2024-10-20 21:56:48
97007,3,1,789,593,2024-09-28 19:00:00,,2024,0,0,,0,964,2158,6,12,0,0,0,,2024-08-17 14:25:36,2024-09-28 23:31:17
97008,3,1,789,644,2024-10-02 20:00:00,,2024,0,0,,0,2161,1924,7,2,0,0,0,,2024-08-17 14:25:36,2024-10-02 22:07:07
97009,3,1,789,689,2024-10-03 21:00:00,,2024,0,0,,0,1692,1907,6,13,0,0,0,,2024-08-17 14:25:36,2024-10-04 12:11:32
97010,3,1,789,330,2024-10-07 22:00:00,,2024,0,0,,0,1709,961,2,4,0,0,0,,2024-08-17 14:25:36,2024-10-07 23:35:42
97011,3,1,789,644,2024-10-08 21:00:00,,2024,0,0,,0,1922,1924,3,2,0,0,0,,2024-08-17 14:25:36,2024-10-08 23:34:49
97012,0,0,789,593,2025-01-24 22:00:00,2024-10-11 22:00:00,2024,0,0,,0,2159,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-10-16 14:42:14
97013,3,1,789,324,2024-10-12 18:00:00,,2024,0,0,,0,2160,2161,3,5,0,0,0,,2024-08-17 14:25:36,2024-10-12 21:56:06
97014,3,1,789,593,2024-10-12 18:00:00,,2024,0,0,,0,1907,964,6,1,0,0,0,,2024-08-17 14:25:36,2024-10-15 13:08:00
97015,3,1,789,330,2024-10-12 20:00:00,,2024,0,0,,0,1924,2158,4,10,0,0,0,,2024-08-17 14:25:36,2024-10-13 01:18:00
97016,3,1,789,330,2024-10-14 22:00:00,,2024,0,0,,0,1709,1595,3,9,0,0,0,,2024-08-17 14:25:36,2024-10-14 23:38:58
97020,3,1,789,324,2024-10-26 18:00:00,,2024,0,0,,0,2160,2159,6,6,0,0,0,,2024-08-17 14:25:36,2024-10-28 19:35:47
97021,3,1,789,330,2024-11-11 22:00:00,2024-10-26 18:00:00,2024,0,0,,0,1907,1709,10,4,0,0,0,,2024-08-17 14:25:36,2024-11-11 23:17:33
97023,3,1,789,330,2024-10-26 20:30:00,2024-10-26 20:00:00,2024,0,0,,0,1924,2161,3,7,0,0,0,,2024-08-17 14:25:36,2024-10-27 01:37:45
97024,3,1,789,689,2024-10-31 21:00:00,,2024,0,0,,0,1692,2158,4,3,0,0,0,,2024-08-17 14:25:36,2024-11-01 11:00:48
97025,3,1,789,330,2024-11-04 22:00:00,,2024,0,0,,0,1709,2160,6,7,0,0,0,,2024-08-17 14:25:36,2024-11-05 15:08:41
97026,3,1,789,644,2024-11-05 21:00:00,,2024,0,0,,0,1922,2162,7,8,0,0,0,,2024-08-17 14:25:36,2024-11-06 22:27:25
97027,3,1,789,689,2024-11-07 21:00:00,,2024,0,0,,0,1595,964,7,3,0,0,0,,2024-08-17 14:25:36,2024-11-10 18:53:33
97028,0,0,789,593,2024-11-29 22:00:00,2024-11-08 22:00:00,2024,0,0,,0,2159,2161,0,0,0,0,0,,2024-08-17 14:25:36,2024-10-24 12:50:30
97029,3,1,789,593,2024-11-09 18:00:00,,2024,0,0,,0,1907,1922,9,6,0,0,0,,2024-08-17 14:25:36,2024-11-11 17:39:37
97030,3,1,789,330,2024-11-09 20:00:00,,2024,0,0,,0,1924,961,5,10,0,0,0,,2024-08-17 14:25:36,2024-11-10 20:05:17
97031,3,1,789,644,2024-11-13 20:00:00,,2024,0,0,,0,2161,964,5,2,0,0,0,,2024-08-17 14:25:36,2024-11-13 22:59:17
97032,3,1,789,689,2024-11-14 21:00:00,,2024,0,0,,0,1692,2159,4,6,0,0,0,,2024-08-17 14:25:36,2024-11-14 23:30:44
97033,3,1,789,644,2024-11-15 20:00:00,,2024,0,0,,0,961,2160,1,3,0,0,0,,2024-08-17 14:25:36,2024-11-16 09:51:25
97034,3,1,789,330,2024-11-16 20:00:00,,2024,0,0,,0,1924,2162,10,5,0,0,0,,2024-08-17 14:25:36,2024-11-18 10:55:42
97035,3,1,789,644,2024-11-19 21:00:00,,2024,0,0,,0,1922,1595,4,9,0,0,0,,2024-08-17 14:25:36,2024-11-23 13:06:43
97036,3,1,789,593,2024-11-22 22:00:00,,2024,0,0,,0,2159,961,3,3,0,0,0,,2024-08-17 14:25:36,2024-11-23 01:22:36
97038,3,1,789,593,2024-11-23 19:00:00,,2024,0,0,,0,964,2161,3,5,0,0,0,,2024-08-17 14:25:36,2024-11-23 21:10:38
97039,0,1,789,644,2024-11-27 20:00:00,,2024,0,0,,0,2161,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-11-27 20:00:23
97040,0,0,789,689,2024-11-28 21:00:00,,2024,0,0,,0,1692,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97041,0,0,789,644,2024-11-29 20:00:00,,2024,0,0,,0,961,964,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97042,0,0,789,330,2024-11-30 20:00:00,,2024,0,0,,0,1924,1907,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97043,0,0,789,644,2024-12-03 21:00:00,,2024,0,0,,0,1922,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97044,0,0,789,689,2024-12-05 21:00:00,,2024,0,0,,0,1595,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97045,0,0,789,593,2024-12-06 22:00:00,,2024,0,0,,0,2159,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97046,0,0,789,593,2024-12-07 18:00:00,,2024,0,0,,0,1907,1924,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97047,0,0,789,593,2024-12-07 19:00:00,,2024,0,0,,0,964,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97048,0,0,789,644,2024-12-11 20:00:00,,2024,0,0,,0,2161,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97049,0,0,789,689,2024-12-12 21:00:00,,2024,0,0,,0,1692,961,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97050,0,0,789,330,2024-12-14 20:00:00,,2024,0,0,,0,1924,964,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97051,0,0,789,330,2024-12-16 22:00:00,,2024,0,0,,0,1709,1922,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97052,0,0,789,689,2024-12-19 21:00:00,,2024,0,0,,0,1595,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97053,0,0,789,593,2024-12-20 22:00:00,,2024,0,0,,0,2159,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97054,0,0,789,324,2024-12-21 18:00:00,,2024,0,0,,0,2160,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97055,0,0,789,593,2024-12-21 19:00:00,,2024,0,0,,0,964,1907,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97056,0,0,789,330,2024-12-23 22:00:00,,2024,0,0,,0,1709,2161,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97057,0,0,789,644,2024-12-27 20:00:00,,2024,0,0,,0,961,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97058,0,0,789,330,2024-12-30 22:00:00,,2024,0,0,,0,1709,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97059,0,0,789,689,2025-01-16 21:00:00,2025-01-02 21:00:00,2024,0,0,,0,1595,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-09-30 22:00:19
97060,0,0,789,593,2025-01-04 18:00:00,,2024,0,0,,0,1907,961,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97061,0,0,789,593,2025-01-04 19:00:00,,2024,0,0,,0,964,2159,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97062,0,0,789,644,2025-01-08 20:00:00,,2024,0,0,,0,2161,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97063,0,0,789,689,2025-01-09 21:00:00,,2024,0,0,,0,1692,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97064,0,0,789,644,2025-01-10 20:00:00,,2024,0,0,,0,961,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97065,0,0,789,593,2025-01-17 22:00:00,,2024,0,0,,0,2159,1922,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97066,0,0,789,593,2025-01-18 18:00:00,,2024,0,0,,0,1907,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97067,0,0,789,593,2025-01-18 19:00:00,,2024,0,0,,0,964,1595,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97068,0,0,789,330,2025-01-20 22:00:00,,2024,0,0,,0,1709,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97069,0,0,789,644,2025-01-22 20:00:00,,2024,0,0,,0,2161,961,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97070,0,0,789,644,2025-01-28 21:00:00,,2024,0,0,,0,1922,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97071,0,0,789,689,2025-01-30 21:00:00,,2024,0,0,,0,1595,1907,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97072,0,0,789,593,2025-01-31 22:00:00,,2024,0,0,,0,2159,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97073,0,0,789,593,2025-02-01 19:00:00,,2024,0,0,,0,964,1924,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97074,0,0,789,644,2025-02-05 20:00:00,,2024,0,0,,0,2161,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97075,0,0,789,689,2025-02-06 21:00:00,,2024,0,0,,0,1692,1922,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97076,0,0,789,644,2025-02-07 20:00:00,,2024,0,0,,0,961,2159,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97077,0,0,789,330,2025-02-10 22:00:00,,2024,0,0,,0,1709,1924,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97078,0,0,789,689,2025-02-13 21:00:00,,2024,0,0,,0,1595,2161,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97079,0,0,789,593,2025-02-14 22:00:00,,2024,0,0,,0,2159,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97080,0,0,789,593,2025-02-15 18:00:00,,2024,0,0,,0,1907,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97081,0,0,789,593,2025-02-15 19:00:00,,2024,0,0,,0,964,1922,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97082,0,0,789,330,2025-02-17 22:00:00,,2024,0,0,,0,1709,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97083,0,0,789,689,2025-02-20 21:00:00,,2024,0,0,,0,1692,2161,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97084,0,0,789,330,2025-02-22 20:00:00,,2024,0,0,,0,1924,1595,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97085,0,0,789,644,2025-02-25 21:00:00,,2024,0,0,,0,1922,961,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97086,0,0,789,593,2025-02-28 22:00:00,,2024,0,0,,0,2159,1924,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97087,0,0,789,324,2025-03-01 18:00:00,,2024,0,0,,0,2160,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97088,0,0,789,593,2025-03-01 18:00:00,,2024,0,0,,0,1907,1595,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97089,0,0,789,593,2025-03-01 19:00:00,,2024,0,0,,0,964,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97090,0,0,789,644,2025-03-05 20:00:00,,2024,0,0,,0,2161,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97091,0,0,789,644,2025-03-07 20:00:00,,2024,0,0,,0,961,1907,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97092,0,0,789,330,2025-03-08 20:00:00,,2024,0,0,,0,1924,2159,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97093,0,0,789,330,2025-03-10 22:00:00,,2024,0,0,,0,1709,964,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97094,0,0,789,644,2025-03-11 21:00:00,,2024,0,0,,0,1922,1692,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97095,0,0,789,689,2025-03-13 21:00:00,,2024,0,0,,0,1595,961,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97096,0,0,789,324,2025-03-15 18:00:00,,2024,0,0,,0,2160,1924,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97097,0,0,789,593,2025-03-15 18:00:00,,2024,0,0,,0,1907,2159,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97098,0,0,789,593,2025-03-15 19:00:00,,2024,0,0,,0,964,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97099,0,0,789,644,2025-03-19 20:00:00,,2024,0,0,,0,2161,1595,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97100,0,0,789,689,2025-03-20 21:00:00,,2024,0,0,,0,1692,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97101,0,0,789,644,2025-03-21 20:00:00,,2024,0,0,,0,961,2162,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97102,0,0,789,330,2025-03-22 20:00:00,,2024,0,0,,0,1924,2160,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97103,0,0,789,644,2025-03-25 21:00:00,,2024,0,0,,0,1922,1709,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97104,0,0,789,689,2025-03-27 21:00:00,,2024,0,0,,0,1595,2158,0,0,0,0,0,,2024-08-17 14:25:36,2024-08-17 14:25:36
97105,0,0,789,593,2025-03-28 22:00:00,,2024,0,0,,0,2159,964,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97106,0,0,789,324,2025-03-29 18:00:00,,2024,0,0,,0,2160,1907,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97107,0,0,789,644,2025-04-02 20:00:00,,2024,0,0,,0,2161,2159,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97108,0,0,789,689,2025-04-03 21:00:00,,2024,0,0,,0,1692,964,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97109,0,0,789,644,2025-04-04 20:00:00,,2024,0,0,,0,961,1595,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97110,0,0,789,330,2025-04-05 20:00:00,,2024,0,0,,0,1924,1922,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97111,0,0,789,330,2025-04-07 22:00:00,,2024,0,0,,0,1709,2159,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97112,0,0,789,324,2025-04-12 18:00:00,,2024,0,0,,0,2160,1595,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97113,0,0,789,593,2025-04-12 18:00:00,,2024,0,0,,0,1907,1692,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97114,0,0,789,593,2025-04-12 19:00:00,,2024,0,0,,0,964,961,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97115,0,0,789,644,2025-04-18 20:00:00,,2024,0,0,,0,961,2161,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97116,0,0,789,644,2025-04-22 21:00:00,,2024,0,0,,0,1922,1907,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97117,0,0,789,689,2025-04-24 21:00:00,,2024,0,0,,0,1595,2159,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
97118,0,0,789,324,2025-04-26 18:00:00,,2024,0,0,,0,2160,964,0,0,0,0,0,,2024-08-17 14:25:37,2024-08-17 14:25:37
